protein_gnina_types,ligand_gnina_types,gauss(o=0__w=0.5__c=8),gauss(o=3__w=2__c=8),repulsion(o=0__c=8),hydrophobic(g=0.5__b=1.5__c=8),non_hydrophobic(g=0.5__b=1.5__c=8),vdw(i=4__j=8__s=0__^=100__c=8),vdw(i=6__j=12__s=1__^=100__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=AliphaticCarbonXSHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=AliphaticCarbonXSNonHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=AliphaticCarbonXSNonHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=AromaticCarbonXSHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=AromaticCarbonXSHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSHydrophobe_t2=AromaticCarbonXSHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=AromaticCarbonXSNonHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=AromaticCarbonXSNonHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSHydrophobe_t2=AromaticCarbonXSNonHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSNonHydrophobe_t2=AromaticCarbonXSNonHydrophobe_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=Nitrogen_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=Nitrogen_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSHydrophobe_t2=Nitrogen_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSNonHydrophobe_t2=Nitrogen_o=0__w=1__c=8),atom_type_gaussian(t1=Nitrogen_t2=Nitrogen_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=Sulfur_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=Sulfur_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSHydrophobe_t2=Sulfur_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSNonHydrophobe_t2=Sulfur_o=0__w=1__c=8),atom_type_gaussian(t1=Nitrogen_t2=Sulfur_o=0__w=1__c=8),atom_type_gaussian(t1=Sulfur_t2=Sulfur_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=Phosphorus_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=Phosphorus_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSHydrophobe_t2=Phosphorus_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSNonHydrophobe_t2=Phosphorus_o=0__w=1__c=8),atom_type_gaussian(t1=Nitrogen_t2=Phosphorus_o=0__w=1__c=8),atom_type_gaussian(t1=Sulfur_t2=Phosphorus_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=Fluorine_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=Fluorine_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSHydrophobe_t2=Fluorine_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSNonHydrophobe_t2=Fluorine_o=0__w=1__c=8),atom_type_gaussian(t1=Nitrogen_t2=Fluorine_o=0__w=1__c=8),atom_type_gaussian(t1=Sulfur_t2=Fluorine_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=Chlorine_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=Chlorine_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSHydrophobe_t2=Chlorine_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSNonHydrophobe_t2=Chlorine_o=0__w=1__c=8),atom_type_gaussian(t1=Nitrogen_t2=Chlorine_o=0__w=1__c=8),atom_type_gaussian(t1=Sulfur_t2=Chlorine_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=Bromine_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=Bromine_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSHydrophobe_t2=Bromine_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSNonHydrophobe_t2=Bromine_o=0__w=1__c=8),atom_type_gaussian(t1=Sulfur_t2=Bromine_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=Magnesium_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=Magnesium_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSNonHydrophobe_t2=Magnesium_o=0__w=1__c=8),atom_type_gaussian(t1=Phosphorus_t2=Magnesium_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=Manganese_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSHydrophobe_t2=Zinc_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=Zinc_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSHydrophobe_t2=Zinc_o=0__w=1__c=8),atom_type_gaussian(t1=AromaticCarbonXSNonHydrophobe_t2=Zinc_o=0__w=1__c=8),atom_type_gaussian(t1=Nitrogen_t2=Zinc_o=0__w=1__c=8),atom_type_gaussian(t1=Sulfur_t2=Zinc_o=0__w=1__c=8),atom_type_gaussian(t1=AliphaticCarbonXSNonHydrophobe_t2=GenericMetal_o=0__w=1__c=8),num_heavy_atoms,num_tors_add,num_hydrophobic_atoms,ligand_length
1.pdbbind2020/v2020-other-PL/2vcj/2vcj_protein.gninatypes,1.pdbbind2020/v2020-other-PL/2vcj/2vcj_ligand.gninatypes,0.5235080718994141,9.170879364013672,-0.6377180218696594,2.930154800415039,6.168360233306885,0.9305639266967773,-0.12725186347961426,-1.4331841468811035,0.846581757068634,-4.231677532196045,-2.3194668292999268,0.7266035079956055,-2.784611225128174,0.9921380281448364,0.09678661823272705,0.9879804849624634,-1.7517436742782593,-0.06262210011482239,0.7733936905860901,0.9368260502815247,0.35812699794769287,1.5398789644241333,0.4951320290565491,-0.2532479166984558,0.22296985983848572,0.9867322444915771,-0.07398957014083862,0.5126627087593079,1.746806025505066,-2.741081714630127,-0.753827691078186,-1.986735224723816,2.1539533138275146,-0.317359983921051,-0.8778382539749146,0.49012061953544617,-0.9443132877349854,-1.3266887664794922,-0.4969213306903839,-0.7116796970367432,-0.2034698724746704,1.18145751953125,1.3728818893432617,-1.2135651111602783,-0.4285614490509033,-0.44470325112342834,-1.3638256788253784,0.5835230350494385,0.2711869776248932,0.2574654817581177,-0.8867529630661011,-3.112576484680176,2.496583938598633,1.2559112310409546,-0.43786877393722534,1.067543864250183,-0.3496190011501312,2.7516767978668213,-3.148280143737793,0.3235139846801758,0.8327730894088745,0.9552703499794006,-0.9901015758514404,13.364681243896484,-6.468572616577148,3.3625316619873047,-0.5021073222160339
1.pdbbind2020/v2020-other-PL/5mwg/5mwg_protein.gninatypes,1.pdbbind2020/v2020-other-PL/5mwg/5mwg_ligand.gninatypes,1.703458309173584,9.724666595458984,0.21608750522136688,4.1930952072143555,6.289033889770508,1.8108752965927124,0.9294658899307251,-1.2756659984588623,2.6819074153900146,-2.7688136100769043,-2.659686326980591,-0.4415419101715088,-1.5887113809585571,0.04966151714324951,-0.8066041469573975,2.1493678092956543,-1.436941385269165,0.3130885660648346,0.911993145942688,1.575067162513733,-1.6667931079864502,0.791305661201477,0.3766697347164154,0.0026221275329589844,0.7519248127937317,-0.8522109985351562,-0.8615258932113647,0.2987300157546997,3.144758701324463,-2.509110450744629,-0.09606891870498657,-1.8669281005859375,0.921353816986084,-0.895115852355957,0.8933475017547607,-0.5442030429840088,-0.8881186246871948,-1.5807902812957764,-0.08138931542634964,-1.7350245714187622,0.6111257672309875,-0.31452473998069763,0.5827329158782959,-2.4439520835876465,-1.2550761699676514,-0.8048694133758545,-1.9121496677398682,1.780397653579712,-0.15147821605205536,1.2754299640655518,-1.2320363521575928,-2.661163806915283,1.1864497661590576,1.561603307723999,-2.799377679824829,0.17367607355117798,-0.213492289185524,3.7557594776153564,-5.277241230010986,1.315260648727417,0.9253836870193481,1.31657075881958,0.00341949425637722,13.407670974731445,-6.02341365814209,1.8707499504089355,0.9944618940353394
1.pdbbind2020/v2020-other-PL/3hdm/3hdm_protein.gninatypes,1.pdbbind2020/v2020-other-PL/3hdm/3hdm_ligand.gninatypes,3.658460855484009,14.436141967773438,1.5744035243988037,4.265973091125488,11.106790542602539,2.3004825115203857,-0.544777512550354,-1.6329336166381836,0.9567662477493286,-7.545117378234863,-3.114919662475586,-0.10200786590576172,-1.4261770248413086,2.3348517417907715,-2.6131696701049805,-2.7962350845336914,-0.2658577859401703,-1.2139952182769775,0.7433556914329529,1.0423418283462524,-0.1862863451242447,1.0133785009384155,0.7070102691650391,-0.38685142993927,-1.0893604755401611,0.8472325801849365,-1.7846839427947998,0.49323004484176636,1.8854111433029175,-3.134448528289795,-1.6611424684524536,0.9655094742774963,-0.6531208157539368,-3.119508981704712,0.3979409635066986,-0.6783829927444458,-3.5559914112091064,-2.7534255981445312,-0.18433335423469543,-1.4906539916992188,-2.2909533977508545,-0.3502534329891205,-0.7493595480918884,0.9767648577690125,-3.1006009578704834,-0.7731899619102478,-2.115030527114868,-1.4690783023834229,-2.6196320056915283,-0.8183255791664124,-1.225467324256897,-3.037828207015991,1.9318525791168213,1.1918987035751343,-2.9273297786712646,2.678114414215088,-0.9254950881004333,3.2199244499206543,-3.7396023273468018,1.0124156475067139,-1.4432942867279053,2.6405117511749268,0.19818001985549927,17.43903350830078,-7.770725250244141,3.324540615081787,-0.11978143453598022
1.pdbbind2020/refined-set/3h78/3h78_protein.gninatypes,1.pdbbind2020/refined-set/3h78/3h78_ligand.gninatypes,1.7658368349075317,15.873079299926758,0.8060922026634216,6.08577823638916,15.58430290222168,1.979563593864441,0.5043243169784546,-2.0603132247924805,-1.0369985103607178,-9.683320999145508,-2.8357787132263184,-0.5185456275939941,-2.509279489517212,-0.34921300411224365,-2.806124210357666,-1.919272541999817,-0.9980733394622803,-0.6208624839782715,0.5047200918197632,0.18561910092830658,3.6313517093658447,3.0698082447052,-1.9696816205978394,0.2492751181125641,0.8100672960281372,0.7047891020774841,0.3365297317504883,-0.4289591908454895,-0.23254048824310303,-1.9295028448104858,-2.290457248687744,-0.6173787713050842,1.2103062868118286,-2.6226799488067627,-1.0996142625808716,3.253293514251709,-4.738953113555908,-2.890699863433838,0.6682923436164856,-1.5043566226959229,-1.5830755233764648,1.5254898071289062,-0.10196909308433533,-0.22813360393047333,-0.39502108097076416,-0.40823617577552795,0.7204595804214478,-0.9148650765419006,0.36068570613861084,-0.7135929465293884,-0.2986622452735901,-7.539642810821533,5.103081703186035,1.4774125814437866,-0.029949601739645004,4.062906742095947,0.4434950649738312,3.5281291007995605,-1.8613097667694092,2.132383108139038,-0.28055012226104736,2.666612148284912,-1.209053874015808,18.916757583618164,-10.7060546875,6.347139358520508,0.5232717990875244
1.pdbbind2020/refined-set/6sbt/6sbt_protein.gninatypes,1.pdbbind2020/refined-set/6sbt/6sbt_ligand.gninatypes,1.7233456373214722,10.293037414550781,0.645943820476532,3.8747081756591797,4.880916595458984,1.8291312456130981,0.18181145191192627,-0.7375585436820984,2.1549291610717773,-2.4506726264953613,-2.1943516731262207,0.563332200050354,-1.3027769327163696,1.6497459411621094,0.7537343502044678,3.5648412704467773,-1.800270438194275,0.16829241812229156,0.8857851028442383,1.6561262607574463,-0.42561089992523193,0.36816349625587463,0.6570170521736145,-1.311126470565796,0.7104586362838745,-0.2908884882926941,0.4529266059398651,-0.031024903059005737,2.239201784133911,-1.2238157987594604,-0.30474287271499634,-1.1158688068389893,-0.4214683175086975,-0.0860990434885025,0.4710856080055237,-0.36482664942741394,-0.18226449191570282,-1.6586347818374634,-0.7014549970626831,-0.371271550655365,-1.2735931873321533,1.1892058849334717,0.3754400312900543,-0.5419814586639404,-1.2378789186477661,-0.11980681121349335,-1.7118170261383057,1.3800158500671387,-0.6871933341026306,0.9081514477729797,-1.084537386894226,-2.3313803672790527,0.9822896122932434,1.3049365282058716,-1.8035852909088135,2.068427324295044,-0.14942336082458496,1.9208074808120728,-3.273820400238037,0.055255770683288574,0.21492686867713928,0.8481886386871338,1.1781971454620361,14.84737491607666,-5.52376127243042,2.0354321002960205,0.6500473022460938
1.pdbbind2020/v2020-other-PL/3nlb/3nlb_protein.gninatypes,1.pdbbind2020/v2020-other-PL/3nlb/3nlb_ligand.gninatypes,2.1760027408599854,12.568233489990234,-0.019470490515232086,3.89802885055542,7.351486682891846,1.3930338621139526,0.13566935062408447,-2.730553388595581,2.322779417037964,-3.468256711959839,-1.3245162963867188,-1.1187933683395386,-3.203076124191284,0.7931351661682129,-0.9074459075927734,0.4221135973930359,-1.9655275344848633,-1.4981907606124878,0.45689332485198975,-0.6243537068367004,-1.0224807262420654,1.589111089706421,-0.3877745270729065,-0.01126939058303833,-0.40775400400161743,-0.03287398815155029,-0.5311777591705322,0.10233528912067413,2.9204061031341553,-6.495022773742676,-1.860629916191101,-1.3851513862609863,0.9257977604866028,-2.1227002143859863,0.41982027888298035,-0.937319278717041,-1.4857927560806274,-1.4992326498031616,-0.33351895213127136,-0.8446371555328369,-0.260458767414093,-0.23958048224449158,-0.5251020193099976,-1.6585984230041504,-2.193310260772705,-1.2306770086288452,-2.0371181964874268,0.11161289364099503,-1.2551960945129395,-0.9310014247894287,-1.948970913887024,-2.882267713546753,2.709512948989868,1.061578392982483,-2.274099349975586,0.0946231484413147,-2.008666515350342,1.5494476556777954,-4.794752597808838,2.2061102390289307,0.3089487552642822,0.35967254638671875,0.3064677119255066,13.682121276855469,-6.875679016113281,3.8017349243164062,-0.7489690780639648
1.pdbbind2020/v2020-other-PL/3o0g/3o0g_protein.gninatypes,1.pdbbind2020/v2020-other-PL/3o0g/3o0g_ligand.gninatypes,2.7728896141052246,12.63357925415039,1.5519368648529053,3.696105480194092,9.379825592041016,2.2709755897521973,-0.2551637887954712,-1.7660577297210693,2.13368558883667,-6.457176685333252,-2.3169944286346436,-0.5484367609024048,-1.6457780599594116,1.7659175395965576,-2.400682210922241,-2.040593147277832,-0.4850691854953766,-0.5785822868347168,1.0270317792892456,1.7950570583343506,0.13551340997219086,0.2536908686161041,-0.18223631381988525,-0.24272501468658447,-0.20084244012832642,0.6126511096954346,-0.05741032958030701,1.115559458732605,1.6412789821624756,-3.074162006378174,-1.851515531539917,0.6594651341438293,-0.6744773983955383,-2.4476065635681152,0.3239037096500397,0.11107960343360901,-2.8202357292175293,-2.2796459197998047,0.3287831246852875,-1.6190745830535889,-1.845059871673584,-0.2831699252128601,-0.44747471809387207,-0.19325844943523407,-2.2070395946502686,-0.4625729024410248,-1.4803282022476196,-0.598662793636322,-2.0865378379821777,-0.38389724493026733,-1.1345081329345703,-2.6900596618652344,1.7898879051208496,1.1729917526245117,-2.4910314083099365,2.3282761573791504,-0.5990796089172363,3.7755467891693115,-3.5377488136291504,0.8801500797271729,-1.4627652168273926,2.397676706314087,0.21079674363136292,15.055431365966797,-6.493085861206055,2.7709693908691406,0.25035086274147034
1.pdbbind2020/v2020-other-PL/2r3p/2r3p_protein.gninatypes,1.pdbbind2020/v2020-other-PL/2r3p/2r3p_ligand.gninatypes,3.2791738510131836,11.83746337890625,0.5779669880867004,3.592288017272949,8.111909866333008,1.699471354484558,0.1614624261856079,-1.1619048118591309,3.6244993209838867,-5.400918483734131,-2.1424899101257324,-0.33828139305114746,-2.8218793869018555,1.5083829164505005,-1.249122142791748,0.5554686784744263,-0.804088830947876,-1.7220860719680786,1.7535383701324463,1.466140866279602,-0.22624848783016205,0.9932446479797363,-1.2639364004135132,-0.4765245318412781,0.7675771713256836,-0.2895095944404602,-0.645305871963501,1.409294605255127,2.174696207046509,-3.4719009399414062,-1.5973474979400635,-1.2281813621520996,0.3289310336112976,-1.8826344013214111,0.7829920053482056,0.22709909081459045,-2.7396769523620605,-1.7320787906646729,0.24491450190544128,-1.946406602859497,-1.351572036743164,-0.47608885169029236,-0.2595981955528259,-2.4624929428100586,-1.877854347229004,0.24600864946842194,-1.9585788249969482,-0.051866888999938965,-0.9832228422164917,0.2111988663673401,-1.4024748802185059,-3.7032346725463867,1.1037360429763794,1.1348927021026611,-2.174468755722046,1.955700159072876,-0.3667272925376892,3.983288526535034,-4.457038402557373,2.0123867988586426,-0.47021055221557617,2.0254459381103516,-0.1525348722934723,13.50345230102539,-6.163793087005615,2.163776397705078,0.03052458167076111
1.pdbbind2020/v2020-other-PL/3l54/3l54_protein.gninatypes,1.pdbbind2020/v2020-other-PL/3l54/3l54_ligand.gninatypes,3.586686611175537,13.59890365600586,1.8615505695343018,4.373157024383545,9.555099487304688,2.398681402206421,-0.28121984004974365,-0.3136330246925354,1.9044315814971924,-7.547032356262207,-3.051027297973633,0.6380391120910645,-1.0590715408325195,2.953878879547119,-2.0373735427856445,-1.0373162031173706,-0.07978448271751404,-0.8627285957336426,0.6927303075790405,0.7611984610557556,0.02241489291191101,0.5621450543403625,0.5932691693305969,-0.17140978574752808,0.18511870503425598,0.3747241199016571,-1.8039615154266357,0.6321505904197693,1.0707581043243408,-2.6197752952575684,-1.8829448223114014,0.970944344997406,-1.4330508708953857,-2.259056568145752,0.5597473382949829,0.48715558648109436,-3.480436086654663,-2.4272212982177734,0.1546969711780548,-1.964178204536438,-3.0032222270965576,0.20914879441261292,-1.0449447631835938,0.7512641549110413,-2.5317752361297607,-0.34940648078918457,-1.3795489072799683,-1.146488904953003,-2.271378755569458,-0.1326894462108612,-0.8655519485473633,-2.951934814453125,1.511698842048645,1.2103474140167236,-2.146205186843872,3.3817224502563477,-0.4468982517719269,2.6973798274993896,-3.24306583404541,0.8054645657539368,-1.7928118705749512,2.4770777225494385,0.20722901821136475,16.89207649230957,-7.273689270019531,3.46584415435791,0.13213303685188293
1.pdbbind2020/v2020-other-PL/3lvp/3lvp_protein.gninatypes,1.pdbbind2020/v2020-other-PL/3lvp/3lvp_ligand.gninatypes,1.1786247491836548,16.171316146850586,3.1756539344787598,4.622506141662598,10.652074813842773,4.038487434387207,1.2060216665267944,-3.1971495151519775,0.6819069385528564,-7.830261707305908,-2.5491511821746826,-1.3130165338516235,-1.3410025835037231,2.481248378753662,-1.5032374858856201,-1.6615935564041138,-1.262197732925415,-0.23987749218940735,-0.3356916010379791,1.1173001527786255,0.4547922611236572,0.2640715539455414,1.766135811805725,-1.4364452362060547,-1.0364196300506592,-0.464635968208313,1.3490760326385498,0.6286090016365051,1.6310656070709229,-2.512828826904297,-2.33475399017334,1.5702787637710571,-3.122462511062622,-2.2306509017944336,-0.25759434700012207,0.07107099890708923,-2.6866183280944824,-3.1644084453582764,0.352976530790329,-0.9215880632400513,-2.1083834171295166,1.604796290397644,-0.39570528268814087,2.3354640007019043,-1.5740840435028076,-0.48742976784706116,-0.6844395995140076,0.20451951026916504,-2.7289860248565674,-0.4248553514480591,-1.1960511207580566,-2.9497499465942383,2.459102153778076,1.7440460920333862,-2.2492220401763916,3.403472423553467,-0.7676652669906616,1.5647810697555542,-3.164849281311035,-0.2091520130634308,-1.816729187965393,1.5126235485076904,2.3529856204986572,22.066362380981445,-7.016444206237793,4.58078145980835,3.0146660804748535
1.pdbbind2020/v2020-other-PL/4f6x/4f6x_protein.gninatypes,1.pdbbind2020/v2020-other-PL/4f6x/4f6x_ligand.gninatypes,0.9036840200424194,10.30807876586914,0.396644651889801,3.2162790298461914,9.309892654418945,1.820766568183899,0.3205488920211792,-2.5845534801483154,-0.5107521414756775,-6.756851673126221,-3.836033821105957,-0.1789330244064331,-0.7415286302566528,1.4620819091796875,-2.665970802307129,-1.601122498512268,-0.7458493709564209,0.20307612419128418,1.0138376951217651,1.0709049701690674,1.343215823173523,1.7217236757278442,0.014657527208328247,-1.0236241817474365,-0.018374741077423096,0.4139516353607178,1.0719183683395386,0.11550956964492798,0.22409817576408386,-3.337639331817627,-0.6125368475914001,-0.14067794382572174,1.921759009361267,-1.3872768878936768,-1.6530338525772095,0.006178945302963257,-2.8225927352905273,-2.2755892276763916,0.4141240119934082,-0.8997786045074463,-0.7417708039283752,0.6330392360687256,1.1620519161224365,0.3257039785385132,-0.3773422837257385,-0.6515181064605713,-0.16584384441375732,-0.6211153268814087,-0.07949629426002502,0.13994789123535156,-0.4911557137966156,-4.854958534240723,1.7749069929122925,1.3296403884887695,0.2808854281902313,2.435119390487671,0.47324275970458984,5.042038440704346,-2.5027735233306885,0.6451788544654846,0.4003269672393799,2.4335291385650635,-0.7677568793296814,16.109066009521484,-5.854109764099121,4.992659091949463,0.5857779383659363
1.pdbbind2020/refined-set/6gf9/6gf9_protein.gninatypes,1.pdbbind2020/refined-set/6gf9/6gf9_ligand.gninatypes,4.549476623535156,17.120880126953125,3.2695093154907227,6.121667861938477,16.05478858947754,3.851316213607788,1.0138717889785767,-3.482609987258911,-0.4582778811454773,-11.66326904296875,-3.120537757873535,-2.0814003944396973,0.07094705104827881,0.6704217195510864,-4.056018829345703,-6.270334720611572,-0.320462167263031,-1.243643879890442,-0.3040340542793274,-0.10509775578975677,-0.057160601019859314,1.9818793535232544,1.6474616527557373,-0.07125610113143921,-0.7626526951789856,-0.16494953632354736,-0.9457769393920898,0.2717483937740326,1.0209890604019165,-5.044209957122803,-2.5473225116729736,2.0214343070983887,-1.7660375833511353,-4.701694488525391,0.5565596222877502,-0.46285292506217957,-5.528384685516357,-3.8534579277038574,2.2114222049713135,-2.336369514465332,-2.5223989486694336,0.3850751519203186,-0.9774940609931946,1.6208723783493042,-2.668093681335449,-1.6785366535186768,-0.38725316524505615,-2.0828287601470947,-3.504849433898926,-0.8771663308143616,-0.9598428606987,-4.3604817390441895,1.9524946212768555,1.5632740259170532,-3.4087135791778564,2.629848003387451,-0.8992628455162048,2.1228041648864746,-4.007911205291748,0.890367865562439,-3.1749496459960938,4.861179828643799,0.8848099112510681,21.091272354125977,-7.369925022125244,6.521538257598877,3.2854862213134766
1.pdbbind2020/refined-set/5eh8/5eh8_protein.gninatypes,1.pdbbind2020/refined-set/5eh8/5eh8_ligand.gninatypes,3.083574056625366,12.963418960571289,2.086824893951416,4.713418483734131,11.510641098022461,2.795959234237671,1.245029330253601,-0.736943781375885,0.15196490287780762,-8.750457763671875,-3.1848607063293457,-0.28166794776916504,-1.5942028760910034,1.4112671613693237,-3.3388681411743164,-1.383442997932434,-0.033854156732559204,-0.7814651727676392,-0.35575684905052185,0.1640523076057434,1.4373188018798828,1.3493276834487915,1.2030377388000488,-0.18433743715286255,0.46079766750335693,0.22376063466072083,0.00909605622291565,1.0352782011032104,-0.09210368245840073,-1.086018443107605,-1.4392246007919312,0.13243624567985535,-1.476840853691101,-2.255938768386841,0.5275428891181946,3.272045135498047,-3.908115863800049,-2.4232840538024902,1.1465742588043213,-2.1658825874328613,-3.591827869415283,1.4360451698303223,-0.695784866809845,0.20923420786857605,-1.1413103342056274,-0.5137284398078918,0.3263820707798004,-0.8841384649276733,-0.801375687122345,0.4485325813293457,-0.4999412000179291,-4.7759575843811035,1.6251354217529297,1.8544776439666748,-1.3004060983657837,4.390702724456787,0.41151678562164307,1.9257228374481201,-2.1674201488494873,1.3498847484588623,-1.8874627351760864,4.0022172927856445,-0.21070843935012817,17.914888381958008,-7.340164661407471,4.953763008117676,2.192437171936035
1.pdbbind2020/v2020-other-PL/4i2w/4i2w_protein.gninatypes,1.pdbbind2020/v2020-other-PL/4i2w/4i2w_ligand.gninatypes,-0.6757402420043945,5.535891532897949,0.7890135645866394,2.7211062908172607,2.8426876068115234,1.1754084825515747,-0.6946688890457153,-0.3709571361541748,-0.37642377614974976,-0.25785189867019653,-0.6827064752578735,0.614856481552124,-0.9241713285446167,1.9825708866119385,1.6939371824264526,0.050879836082458496,-0.29181814193725586,1.402266502380371,-1.7468059062957764,0.9731379747390747,-0.07915434241294861,-0.5591886639595032,1.4415109157562256,0.05656635761260986,-0.4594084620475769,1.0265543460845947,-0.18455591797828674,-0.22915230691432953,1.5814892053604126,2.0313963890075684,0.6684278845787048,0.028117533773183823,-0.6827182769775391,-0.28352466225624084,0.3661947250366211,-0.20658642053604126,0.1373172551393509,-1.3335503339767456,-0.7507399916648865,-0.7256695032119751,1.2900633811950684,0.07014976441860199,0.6306535005569458,2.2497291564941406,-0.6103053092956543,-0.8908877372741699,-0.8832443356513977,0.3917185068130493,-0.37854933738708496,-0.45037275552749634,-0.8259240388870239,-0.01456381380558014,1.5209273099899292,1.2220306396484375,-2.2414581775665283,0.3590034246444702,-0.7533382177352905,0.8575642108917236,-1.0189545154571533,-0.3140164613723755,0.5948981046676636,0.21291954815387726,0.9438866376876831,10.083649635314941,-4.591060161590576,1.9093475341796875,1.7460882663726807
1.pdbbind2020/v2020-other-PL/3zo4/3zo4_protein.gninatypes,1.pdbbind2020/v2020-other-PL/3zo4/3zo4_ligand.gninatypes,2.9875617027282715,10.384586334228516,-0.8417767882347107,3.7882070541381836,7.820286750793457,0.8063383102416992,0.112662672996521,-1.6288714408874512,2.628153085708618,-3.2688283920288086,-1.6448924541473389,0.10302579402923584,-3.229909896850586,1.0372240543365479,-0.36915016174316406,2.7851338386535645,-2.168703556060791,-1.213667869567871,1.4210476875305176,-0.1489197462797165,-0.39417189359664917,2.3349525928497314,-0.5645269155502319,0.42383873462677,-0.32271772623062134,-0.8415817022323608,-1.7911906242370605,0.8064661026000977,2.474330425262451,-3.2420730590820312,-1.0264147520065308,-2.4604318141937256,1.495700716972351,-0.6029666662216187,0.26193326711654663,-0.24481487274169922,-1.7860417366027832,-1.554908275604248,-0.1976277232170105,-1.7921347618103027,-1.2045962810516357,-0.0011333376169204712,-0.2743719816207886,-2.483008861541748,-1.2049039602279663,-0.19438612461090088,-1.9794087409973145,0.25212574005126953,0.21341033279895782,0.2118968963623047,-1.478193998336792,-4.066223621368408,2.101606607437134,1.1675448417663574,-0.8215150833129883,0.7323733568191528,-0.8770460486412048,2.194523811340332,-4.586215972900391,2.216825246810913,0.4873046875,2.112619161605835,-1.2722035646438599,12.819857597351074,-5.960117816925049,3.1472411155700684,0.02921643853187561
